date,open,high,low,close,volume,fear_greed,hash_rate,n_transactions
2023-03-08,22198.56,22287.0,21580.0,21705.44,301460.57272,50.0,284649021.0618059,292493.0
2023-03-09,21704.37,21834.99,20042.72,20362.22,443658.28584,44.0,288929457.4687504,336854.0
2023-03-10,20362.21,20367.78,19549.09,20150.69,618456.4671,34.0,291564668.6842239,329334.0
2023-03-11,20150.69,20686.51,19765.03,20455.73,427831.82133,33.0,357219695.9219277,319707.0
2023-03-12,20455.73,22150.0,20270.6,21997.11,430944.94288,33.0,348559824.50563854,265555.0
2023-03-13,21998.05,24500.0,21813.88,24113.48,687889.31259,49.0,339899953.08934945,333107.0
2023-03-14,24112.27,26386.87,23976.42,24670.41,699360.93423,56.0,316085306.6945542,327892.0
2023-03-15,24670.41,25196.97,23896.95,24285.66,581450.72984,50.0,318250274.5486265,345059.0
2023-03-16,24285.66,25167.4,24123.0,24998.78,439421.32998,52.0,290105692.4456867,295049.0
2023-03-17,24998.78,27756.84,24890.0,27395.13,624460.68091,51.0,318250274.5486265,338823.0
2023-03-18,27395.13,27724.85,26578.0,26907.49,371238.97174,64.0,350724792.3597108,296890.0
2023-03-19,26907.49,28390.1,26827.22,27972.87,372066.99054,63.0,320415242.4026988,269131.0
2023-03-20,27972.87,28472.0,27124.47,27717.01,477378.23373,66.0,333405049.5271326,341288.0
2023-03-21,27717.01,28438.55,27303.1,28105.47,420929.7422,68.0,313920338.84048194,327932.0
2023-03-22,28107.81,28868.05,26601.8,27250.97,224113.41296,62.0,344229888.79749393,297575.0
2023-03-23,27250.97,28750.0,27105.0,28295.41,128649.60818,57.0,398152679.74955547,295245.0
2023-03-24,28295.42,28374.3,27000.0,27454.47,86242.06544,61.0,377232885.4931189,292095.0
2023-03-25,27454.46,27787.33,27156.09,27462.95,50844.08102,64.0,337646718.49692744,290197.0
2023-03-26,27462.96,28194.4,27417.76,27968.05,49671.70353,64.0,335318120.4383279,261243.0
2023-03-27,27968.05,28023.86,26508.14,27124.91,88039.46898,64.0,344632512.6727259,296557.0
2023-03-28,27124.9,27520.0,26631.78,27261.07,78602.44341,59.0,312032139.85233283,316281.0
2023-03-29,27261.06,28650.0,27240.1,28348.6,89486.16008,57.0,342303914.6141264,334637.0
2023-03-30,28348.6,29184.68,27686.0,28028.53,98865.43256,60.0,360932699.0829224,326347.0
2023-03-31,28028.53,28656.69,27511.71,28465.36,78198.12139,63.0,328332326.2625294,308386.0
2023-04-01,28465.36,28819.71,28220.27,28452.73,30238.44753,61.0,326003728.2039299,319646.0
2023-04-02,28452.74,28530.0,27856.43,28171.87,37365.65692,63.0,346961110.73132545,341622.0
2023-04-03,28171.87,28500.99,27200.24,27800.0,79180.01405,63.0,305046345.6765345,332870.0
2023-04-04,27800.0,28444.44,27662.79,28165.47,49722.55691,62.0,377232885.4931189,421130.0
2023-04-05,28165.47,28775.0,27805.1,28170.01,60737.64732,62.0,323675130.1453304,346885.0
2023-04-06,28170.01,28182.05,27711.0,28033.82,40118.94963,63.0,375327217.1632722,354019.0
2023-04-07,28033.83,28100.0,27766.94,27906.33,24762.09387,64.0,338032942.1664877,355031.0
2023-04-08,27906.34,28154.99,27859.02,27938.38,19479.96735,61.0,349935510.5526316,318505.0
2023-04-09,27938.38,28530.0,27800.0,28323.76,32531.16101,61.0,347554996.87540287,278404.0
2023-04-10,28323.76,29770.0,28170.0,29637.34,67754.0622,62.0,292803182.2991408,289625.0
2023-04-11,29637.35,30550.0,29590.0,30200.42,67990.07621,68.0,366599106.2932332,385002.0
2023-04-12,30200.43,30486.0,29637.4,29888.07,62049.48451,65.0,380882188.3566059,338102.0
2023-04-13,29888.07,30595.0,29854.59,30373.84,51934.11731,61.0,338032942.1664877,332042.0
2023-04-14,30373.84,31000.0,29966.0,30466.93,75984.19452,68.0,333271914.81203014,315959.0
2023-04-15,30466.93,30595.6,30202.0,30295.09,25429.81247,68.0,376121161.0021483,276185.0
2023-04-16,30295.1,30549.99,30120.0,30304.65,26431.99322,68.0,295183695.9763696,232268.0
2023-04-17,30304.66,30316.06,29240.65,29430.27,56441.81127,69.0,368979619.9704619,316193.0
2023-04-18,29430.27,30485.0,29096.78,30380.01,62004.89434,58.0,395165270.4199787,312522.0
2023-04-19,30380.01,30413.53,28520.0,28797.1,86575.48656,63.0,330891401.13480145,301722.0
2023-04-20,28797.1,29088.3,28010.0,28243.65,76879.09372,52.0,319313867.4340018,296683.0
2023-04-21,28243.65,28374.02,27125.0,27262.84,77684.7679,50.0,351118490.9644334,352218.0
2023-04-22,27262.84,27882.72,27140.35,27816.85,36023.69686,53.0,360804518.3013832,354752.0
2023-04-23,27816.85,27816.85,27311.25,27590.6,34812.09581,56.0,355961504.6329083,432760.0
2023-04-24,27590.59,28000.0,26942.82,27510.93,53111.56874,53.0,341432463.6274834,360173.0
2023-04-25,27510.93,28399.99,27192.0,28300.79,52325.14637,53.0,302688354.2796839,369843.0
2023-04-26,28300.8,30036.0,27235.0,28415.29,129228.40403,56.0,314795888.4508713,436461.0
2023-04-27,28415.29,29890.0,28378.86,29472.77,95430.82431,59.0,314795888.4508713,418912.0
2023-04-28,29472.77,29599.54,28891.0,29311.7,54298.16578,64.0,355961504.6329083,483522.0
2023-04-29,29311.69,29448.88,29031.0,29230.45,20466.83058,64.0,331746436.2905336,486031.0
2023-04-30,29230.45,29969.39,29079.59,29233.21,39752.5372,60.0,358383011.4671458,568516.0
2023-05-01,29233.2,29337.34,27666.95,28068.26,64433.65958,63.0,440714243.8312197,682281.0
2023-05-02,28068.26,28879.88,27872.0,28669.86,50824.5224,55.0,312374381.6166337,457708.0
2023-05-03,28669.85,29266.66,28113.69,29026.16,64615.79213,64.0,341432463.6274834,489559.0
2023-05-04,29026.16,29379.83,28663.64,28838.16,42575.47501,64.0,351888475.1483047,491123.0
2023-05-05,28838.16,29677.0,28800.0,29505.61,58415.83048,61.0,283977798.47865146,411429.0
2023-05-06,29505.6,29820.0,28300.0,28848.2,49249.28459,60.0,355568840.1119249,601134.0
2023-05-07,28848.19,29138.29,28395.23,28430.1,30003.41028,64.0,331705159.5675005,607883.0
2023-05-08,28430.09,28631.01,27262.0,27668.79,68244.36179,60.0,326932423.4586156,575051.0
2023-05-09,27668.8,27818.0,27353.0,27628.27,40113.31069,51.0,360341576.2208098,598256.0
2023-05-10,27628.28,28331.42,26777.0,27598.75,71155.11355,52.0,405682569.2552164,671668.0
2023-05-11,27598.74,27630.14,26702.05,26968.62,47635.31365,52.0,360341576.2208098,546549.0
2023-05-12,26968.61,27091.12,25811.46,26795.01,67207.93494,49.0,336477895.6763853,509159.0
2023-05-13,26795.01,27045.45,26692.03,26775.28,22814.90421,48.0,346023367.89415514,575640.0
2023-05-14,26775.27,27200.0,26560.53,26917.62,21594.8036,48.0,415228041.47298616,631677.0
2023-05-15,26917.61,27663.59,26726.0,27162.14,40430.08333,50.0,350796104.00304,526379.0
2023-05-16,27162.15,27296.89,26852.11,27033.84,33270.45451,54.0,365114312.3296948,566462.0
2023-05-17,27033.85,27500.0,26544.71,27405.61,42958.97785,50.0,381818888.7107919,583454.0
2023-05-18,27405.62,27485.33,26361.2,26821.28,49198.65143,51.0,344768089.144806,476704.0
2023-05-19,26821.28,27183.6,26630.0,26880.26,28754.13544,48.0,369469365.7613961,515474.0
2023-05-20,26880.26,27150.0,26825.11,27102.43,14434.54718,48.0,322669912.76495266,423736.0
2023-05-21,27102.42,27277.55,26666.03,26747.78,21347.87279,52.0,371932494.8664721,486625.0
2023-05-22,26747.78,27099.89,26538.21,26849.27,26458.83828,49.0,354690591.1309403,499281.0
2023-05-23,26849.28,27495.83,26798.11,27219.61,38700.83858,50.0,379321882.1817001,519870.0
2023-05-24,27219.61,27219.61,26080.5,26329.01,54393.0657,50.0,347301203.81571233,405521.0
2023-05-25,26329.0,26631.98,25871.89,26473.79,37435.44895,51.0,371932494.8664721,460167.0
2023-05-26,26473.8,26932.16,26327.24,26705.92,35061.18713,49.0,376858753.076624,532373.0
2023-05-27,26705.93,26895.0,26551.0,26854.27,15095.6867,48.0,357153720.2360163,471633.0
2023-05-28,26854.28,28261.32,26764.36,28065.0,43916.00855,50.0,394100656.8121559,496158.0
2023-05-29,28065.01,28447.14,27524.6,27736.4,42385.41945,52.0,399026915.0223079,550324.0
2023-05-30,27736.39,28038.59,27554.0,27694.4,32686.75371,51.0,379321882.1817001,515246.0
2023-05-31,27694.39,27835.51,26839.01,27210.35,46588.80573,51.0,349729770.9452385,421579.0
2023-06-01,27210.36,27350.0,26605.05,26817.93,39217.8088,52.0,336187209.4940784,355986.0
2023-06-02,26817.93,27300.0,26505.0,27242.59,36380.90269,50.0,417687139.0684004,479437.0
2023-06-03,27242.59,27333.29,26914.93,27069.22,16595.34117,53.0,331093463.8956832,381453.0
2023-06-04,27069.22,27455.02,26951.0,27115.21,19258.41049,52.0,376937174.2812394,364020.0
2023-06-05,27115.2,27129.33,25388.0,25728.2,65805.60305,53.0,351468446.2892638,359254.0
2023-06-06,25728.2,27355.33,25351.02,27230.08,68392.60438,44.0,384577792.6788321,462072.0
2023-06-07,27230.07,27391.77,26125.01,26339.34,59619.44364,53.0,343827827.89167106,433781.0
2023-06-08,26339.34,26810.0,26210.0,26498.61,31075.51083,50.0,392218411.0764248,407006.0
2023-06-09,26498.62,26783.33,26269.91,26477.81,27934.7097,50.0,430421503.0643882,387084.0
2023-06-10,26477.8,26533.87,25358.0,25841.21,64944.60108,49.0,392218411.0764248,365369.0
2023-06-11,25841.22,26206.88,25634.7,25925.55,30014.29595,47.0,415140266.2692028,399201.0
2023-06-12,25925.54,26106.48,25602.11,25905.19,29900.50893,47.0,399859029.4740175,370634.0
2023-06-13,25905.2,26433.21,25712.57,25934.25,41065.60853,45.0,374390301.4820418,410483.0
2023-06-14,25934.24,26098.0,24820.56,25128.6,45077.31608,46.0,312388214.96659184,330658.0
2023-06-15,25128.6,25759.01,24800.0,25598.49,48664.86063,41.0,385148460.1631553,423069.0
2023-06-16,25598.49,26518.0,25175.56,26345.0,51596.91662,47.0,398160232.4659646,512202.0
2023-06-17,26345.01,26839.99,26181.0,26516.99,27842.2195,47.0,364329624.4786604,475252.0
2023-06-18,26516.99,26700.0,26255.85,26339.97,21538.31022,49.0,392955523.5448409,439868.0
2023-06-19,26339.98,27068.09,26256.61,26844.35,35872.65974,47.0,369534333.3997841,415604.0
2023-06-20,26844.35,28402.74,26652.0,28307.99,69666.95525,49.0,353920206.636413,447715.0
2023-06-21,28308.0,30800.0,28257.99,29993.89,108926.40412,59.0,314884889.72798514,363280.0
2023-06-22,29993.89,30500.0,29525.61,29884.92,59054.5646,65.0,356522561.09697485,392041.0
2023-06-23,29884.92,31431.94,29800.0,30688.5,73931.89635,65.0,325294307.5702325,374001.0
2023-06-24,30688.51,30800.0,30250.0,30527.43,30513.30135,62.0,379943751.2420316,361437.0
2023-06-25,30527.44,31046.01,30277.49,30462.66,30223.44801,64.0,398160232.4659646,382769.0
2023-06-26,30462.67,30666.0,29930.0,30267.99,45180.41489,55.0,379943751.2420316,403979.0
2023-06-27,30267.99,30994.97,30226.17,30692.44,42699.64157,59.0,364329624.4786604,434858.0
2023-06-28,30692.44,30709.74,29858.8,30077.41,40463.51937,62.0,280545974.4417444,331278.0
2023-06-29,30077.4,30843.98,30049.98,30447.31,36330.62903,54.0,367574940.3012432,438193.0
2023-06-30,30447.31,31282.0,29500.0,30472.0,89419.07618,56.0,397786579.2301125,445197.0
2023-07-01,30471.99,30661.6,30320.57,30585.9,17501.75075,59.0,334845664.7949681,324274.0
2023-07-02,30585.9,30791.0,30155.0,30617.03,23286.41019,63.0,430515854.7363876,309920.0
2023-07-03,30617.02,31380.0,30570.27,31156.2,43761.64311,62.0,344916211.10459125,328114.0
2023-07-04,31156.2,31350.69,30620.0,30766.51,33206.11943,64.0,357504393.99162006,378556.0
2023-07-05,30766.52,30878.07,30200.0,30504.81,33215.67122,61.0,390233669.4978951,493478.0
2023-07-06,30504.8,31500.0,29850.45,29895.43,71319.6261,56.0,349951484.25940275,392688.0
2023-07-07,29895.42,30449.0,29701.02,30344.7,34070.53895,55.0,440586401.04601073,556014.0
2023-07-08,30344.7,30386.81,30044.47,30284.63,13094.59042,58.0,448139310.7782279,573697.0
2023-07-09,30284.63,30445.52,30061.12,30160.71,15388.50196,55.0,425480581.581576,594265.0
2023-07-10,30160.71,31045.78,29950.0,30411.57,41262.87652,56.0,387716032.92048943,507115.0
2023-07-11,30411.57,30813.63,30300.0,30622.1,28476.83311,57.0,339880937.9497796,432293.0
2023-07-12,30622.1,30983.25,30210.0,30380.0,38108.99669,64.0,382989765.58074266,478320.0
2023-07-13,30380.0,31804.2,30251.0,31454.23,70772.51836,57.0,321592673.5118464,375859.0
2023-07-14,31454.23,31630.0,29900.0,30312.01,60749.48424,60.0,369831574.5386234,421666.0
2023-07-15,30312.0,30390.9,30200.0,30289.52,14118.55329,56.0,369831574.5386234,484980.0
2023-07-16,30289.52,30441.46,30064.29,30231.99,15760.1281,57.0,415390536.6194682,595145.0
2023-07-17,30232.0,30336.96,29659.2,30138.0,30882.76839,54.0,364471696.6467593,428612.0
2023-07-18,30138.01,30239.78,29512.0,29859.13,30003.8601,56.0,434150109.2409926,582684.0
2023-07-19,29859.14,30189.09,29761.96,29909.21,25657.36137,50.0,396630963.9979439,480249.0
2023-07-20,29909.21,30417.46,29570.96,29800.0,37540.68193,56.0,343032185.0793028,400400.0
2023-07-21,29800.0,30061.7,29726.34,29901.72,23881.40865,50.0,300153161.94439,323847.0
2023-07-22,29901.72,29999.0,29625.1,29794.0,14660.40467,52.0,359111818.75489503,288750.0
2023-07-23,29793.99,30350.0,29730.0,30083.75,18292.78637,54.0,393951025.0520118,559624.0
2023-07-24,30083.75,30099.58,28861.9,29176.5,39628.99691,55.0,401990841.889808,529923.0
2023-07-25,29176.5,29376.0,29047.65,29228.91,21565.7478,50.0,369831574.5386234,462586.0
2023-07-26,29228.91,29690.0,29096.94,29351.96,33931.63366,51.0,381190141.57452464,452746.0
2023-07-27,29351.95,29567.49,29083.85,29222.78,22476.47626,51.0,358973121.2673339,413038.0
2023-07-28,29222.78,29542.22,29123.12,29314.14,23993.61627,52.0,364175630.2712082,449225.0
2023-07-29,29314.14,29406.92,29256.18,29352.9,10851.36844,52.0,343365594.25571066,423119.0
2023-07-30,29352.9,29449.0,29033.24,29281.09,15706.97441,52.0,437010756.32545,645854.0
2023-07-31,29281.09,29530.0,29101.8,29232.25,22605.48964,50.0,366776884.7731455,445666.0
2023-08-01,29232.26,29739.25,28585.7,29705.99,44719.65162,53.0,361574375.7692712,412219.0
2023-08-02,29705.99,30047.5,28927.5,29186.01,48181.65141,53.0,400593193.2983291,390768.0
2023-08-03,29186.0,29433.33,28968.0,29193.64,26476.91994,52.0,392789429.7925176,476007.0
2023-08-04,29193.65,29333.08,28807.54,29113.99,23551.95217,54.0,314751794.7344015,318486.0
2023-08-05,29114.0,29152.23,28978.64,29072.13,11645.52018,50.0,400593193.2983291,500723.0
2023-08-06,29072.13,29205.09,28991.88,29088.42,13178.1972,49.0,426605738.3177011,607275.0
2023-08-07,29088.43,29276.78,28701.03,29211.06,30966.87746,49.0,379783157.2828315,427534.0
2023-08-08,29211.06,30244.0,29146.45,29770.42,45700.53392,54.0,325156812.74215025,331194.0
2023-08-09,29770.41,30160.0,29376.67,29581.99,38003.88725,50.0,421650114.697692,506746.0
2023-08-10,29581.99,29738.0,29320.2,29455.75,23463.45373,53.0,330756213.4390739,358039.0
2023-08-11,29455.76,29564.52,29252.45,29426.03,20637.0443,51.0,393261324.6401588,506538.0
2023-08-12,29426.02,29481.35,29381.56,29430.17,8971.48068,54.0,434931398.7742153,503934.0
2023-08-13,29430.18,29474.65,29272.32,29303.84,11101.70947,54.0,351591250.5061022,497112.0
2023-08-14,29303.85,29695.32,29102.45,29430.93,31443.11532,50.0,445348917.3077294,568517.0
2023-08-15,29430.92,29499.26,29059.6,29200.0,27503.87691,53.0,445348917.3077294,583063.0
2023-08-16,29200.01,29259.85,28723.08,28730.51,32996.69854,52.0,424513880.24070114,566878.0
2023-08-17,28730.51,28783.48,25166.0,26623.41,100271.54033,50.0,406283222.8070514,502274.0
2023-08-18,26623.41,26832.6,25619.0,26054.0,69790.65711,37.0,362008769.0396163,423207.0
2023-08-19,26054.0,26281.0,25801.09,26100.01,26160.75343,39.0,364613148.6729948,519780.0
2023-08-20,26100.01,26299.0,25971.05,26189.99,19056.91209,37.0,421909500.6073226,612461.0
2023-08-21,26190.0,26258.42,25812.0,26126.92,30267.24233,38.0,429722639.5074582,550074.0
2023-08-22,26126.92,26139.42,25300.0,26056.0,34247.06688,37.0,380936887.228172,420857.0
2023-08-23,26055.99,26819.27,25812.82,26432.72,44023.69978,37.0,392623891.9211836,417822.0
2023-08-24,26432.71,26577.87,25864.0,26180.05,30205.22116,41.0,384329020.9651023,399151.0
2023-08-25,26180.05,26314.05,25777.15,26060.01,27753.33772,39.0,373269193.0236605,425192.0
2023-08-26,26060.0,26125.77,25985.92,26017.37,10022.22322,38.0,378799106.9943814,497513.0
2023-08-27,26017.38,26182.23,25966.11,26101.77,12099.64216,38.0,320735010.301812,413594.0
2023-08-28,26101.78,26253.99,25864.5,26120.0,22692.62655,39.0,326264924.27253294,331345.0
2023-08-29,26120.0,28142.85,25922.0,27716.34,74251.99488,39.0,436863203.68695074,500301.0
2023-08-30,27716.34,27768.57,27017.24,27299.99,35448.25848,49.0,348384580.1554164,408001.0
2023-08-31,27299.99,27587.51,25655.01,25940.78,51032.80401,52.0,398153805.8919045,437435.0
2023-09-01,25940.77,26156.0,25333.75,25805.05,41032.15056,40.0,417508504.7894277,419548.0
2023-09-02,25805.04,25987.5,25752.47,25869.51,16250.77698,39.0,420273461.77478814,539748.0
2023-09-03,25869.52,26135.0,25800.0,25971.21,17474.47667,40.0,436863203.68695074,625257.0
2023-09-04,25971.21,26108.02,25631.21,25826.02,21777.59609,40.0,411978590.8187068,573196.0
2023-09-05,25826.03,25915.49,25562.62,25792.1,21323.39337,40.0,342854666.18469554,462093.0
2023-09-06,25792.11,26040.0,25372.51,25759.95,27262.52386,42.0,364419397.2930779,485357.0
2023-09-07,25759.95,26443.14,25615.38,26255.0,27687.49567,41.0,393005453.9397736,537939.0
2023-09-08,26255.0,26445.5,25647.26,25910.5,28999.76471,46.0,358011817.6300677,414799.0
2023-09-09,25910.5,25945.09,25796.64,25901.61,10980.62277,41.0,406464544.828122,597409.0
2023-09-10,25901.6,26033.66,25570.57,25841.61,18738.26914,40.0,395697272.1174433,558395.0
2023-09-11,25841.6,25900.69,24901.0,25162.52,41682.32,40.0,427999090.2494795,459132.0
2023-09-12,25162.53,26567.0,25131.48,25840.1,56434.38537,30.0,379546363.0514252,462328.0
2023-09-13,25840.1,26405.22,25764.17,26222.0,31610.82753,41.0,395697272.1174433,512446.0
2023-09-14,26222.0,26860.49,26126.77,26522.73,38333.1725,45.0,436074544.7824885,576215.0
2023-09-15,26522.73,26888.0,26224.0,26600.0,26227.29369,45.0,506061817.4019002,703692.0
2023-09-16,26599.99,26777.0,26445.0,26559.67,13960.93351,43.0,417231817.5388007,593144.0
2023-09-17,26559.67,26623.25,26399.0,26527.51,12998.10277,46.0,401080908.4727827,611220.0
2023-09-18,26527.5,27409.0,26377.35,26762.51,43000.43256,46.0,419923635.7164705,635845.0
2023-09-19,26762.5,27483.57,26667.79,27210.26,36190.52187,46.0,385677556.7313763,493887.0
2023-09-20,27210.25,27388.63,26800.0,27125.0,34207.21867,47.0,414558853.7494199,551783.0
2023-09-21,27125.01,27159.6,26377.7,26568.08,34476.82662,47.0,391843300.11931473,431540.0
2023-09-22,26568.08,26743.38,26468.77,26580.14,18198.2292,43.0,366288302.2854464,441679.0
2023-09-23,26580.14,26632.81,26509.0,26575.96,9440.7026,47.0,442953295.7870514,629617.0
2023-09-24,26575.97,26738.54,26122.08,26248.38,15706.65771,44.0,414558853.7494199,441181.0
2023-09-25,26248.39,26446.15,25990.46,26304.81,26266.2039,47.0,411719409.5456568,285750.0
2023-09-26,26304.8,26397.46,26088.34,26221.67,18495.35066,46.0,386164411.7117884,309789.0
2023-09-27,26221.68,26850.0,26112.06,26372.99,34771.57978,44.0,445792739.99081457,337265.0
2023-09-28,26373.0,27308.48,26342.4,27021.39,44517.83491,46.0,414558853.7494199,378975.0
2023-09-29,27021.39,27244.89,26665.16,26906.96,28478.76219,48.0,417398297.9531831,330269.0
2023-09-30,26906.96,27094.99,26886.31,26962.56,12804.62307,47.0,391843300.11931473,275474.0
2023-10-01,26962.57,28065.51,26954.09,27992.57,24602.81468,48.0,400361632.7306042,320516.0
2023-10-02,27992.58,28580.0,27281.44,27494.51,57071.14241,50.0,445792739.99081457,344263.0
2023-10-03,27494.51,27676.52,27160.5,27426.46,28928.96555,50.0,466751379.41330886,310664.0
2023-10-04,27426.45,27839.72,27202.0,27778.57,29816.142,49.0,373280259.4846018,287430.0
2023-10-05,27778.57,28120.39,27352.0,27410.39,30681.49619,48.0,401774935.7811363,319310.0
2023-10-06,27410.39,28295.0,27175.94,27931.09,37983.24277,50.0,455914820.74455184,298650.0
2023-10-07,27931.1,28029.67,27842.08,27956.67,13348.83825,49.0,487258964.67073977,244567.0
2023-10-08,27956.67,28095.14,27687.5,27917.05,19693.56921,50.0,421721209.1887104,242440.0
2023-10-09,27917.06,27987.93,27260.0,27590.12,31534.74639,50.0,444516950.225938,283648.0
2023-10-10,27590.12,27735.0,27298.0,27390.12,22776.84383,50.0,461613756.0038587,285060.0
2023-10-11,27390.12,27477.39,26538.66,26875.52,37349.44706,47.0,455914820.74455184,264600.0
2023-10-12,26875.52,26947.04,26555.0,26759.63,23428.64112,45.0,470162158.8928191,267090.0
2023-10-13,26759.63,27130.0,26685.0,26862.0,24115.76499,44.0,393226532.892176,279518.0
2023-10-14,26862.0,26989.58,26789.0,26852.48,10417.25576,47.0,416022273.9294035,265220.0
2023-10-15,26852.48,27293.33,26808.25,27154.15,15274.6917,45.0,475861094.152126,251923.0
2023-10-16,27154.14,30000.0,27112.66,28500.78,78399.22445,47.0,416156889.9191482,299782.0
2023-10-17,28500.77,28613.65,28069.32,28395.91,38428.44532,52.0,491483968.444345,294257.0
2023-10-18,28395.91,28982.36,28142.87,28320.0,32162.47591,50.0,439908490.27425945,271345.0
2023-10-19,28320.0,28916.89,28100.66,28713.71,35895.50179,52.0,424739231.98894006,282007.0
2023-10-20,28713.71,30207.55,28578.29,29669.04,59422.0992,53.0,406536122.04655695,295888.0
2023-10-21,29669.05,30379.99,29464.77,29909.8,27517.51897,63.0,455077748.5595787,270621.0
2023-10-22,29909.8,30248.0,29640.0,29992.46,22852.54563,53.0,464179303.53077024,252457.0
2023-10-23,29992.46,34741.91,29883.6,33069.99,93513.64246,53.0,476314710.1590258,301780.0
2023-10-24,33069.99,35280.0,32832.34,33922.73,115265.02418,66.0,382265308.7900461,373854.0
2023-10-25,33922.73,35132.85,33679.05,34496.05,54887.02529,72.0,436874638.6171956,476549.0
2023-10-26,34496.05,34824.13,33751.0,34151.66,39744.66255,71.0,455077748.5595787,431256.0
2023-10-27,34151.66,34245.0,33390.95,33892.02,32330.40106,70.0,467213155.1878341,452816.0
2023-10-28,33892.01,34493.33,33860.0,34081.0,16880.13144,65.0,485416265.1302173,564383.0
2023-10-29,34081.01,34750.11,33930.0,34525.89,20685.52176,72.0,415637677.0177486,410290.0
2023-10-30,34525.88,34856.0,34062.84,34474.73,33657.95976,68.0,482540025.495944,463202.0
2023-10-31,34474.74,34720.49,34025.0,34639.77,32737.89822,66.0,481286782.8761844,433751.0
2023-11-01,34639.78,35582.0,34097.39,35421.43,53473.28165,66.0,462656326.7648482,463644.0
2023-11-02,35421.43,35984.99,34300.0,34941.59,48015.57732,72.0,447130946.6720681,403541.0
2023-11-03,34941.58,34946.5,34120.0,34716.78,39071.20644,65.0,422290338.52361983,452354.0
2023-11-04,34716.78,35255.0,34585.18,35062.07,18377.55545,68.0,521652771.1174128,698917.0
2023-11-05,35062.06,35380.0,34448.0,35011.88,24528.73376,70.0,506127391.02463263,673375.0
2023-11-06,35011.89,35276.33,34725.9,35046.09,22346.47086,74.0,394344654.35661566,439319.0
2023-11-07,35046.09,35888.0,34523.06,35399.12,38688.73692,68.0,412975110.4679518,450371.0
2023-11-08,35399.13,36106.0,35100.0,35624.72,33401.34137,66.0,462656326.7648482,583201.0
2023-11-09,35624.72,37972.24,35534.05,36701.09,82537.88885,69.0,444025870.65351206,573466.0
2023-11-10,36701.1,37526.0,36324.71,37301.63,43414.04898,70.0,478181706.8576284,523831.0
2023-11-11,37301.63,37408.26,36666.93,37130.0,22984.97235,70.0,496812162.9689646,627529.0
2023-11-12,37129.99,37222.22,36731.1,37064.13,17687.18874,73.0,506083624.1310116,703327.0
2023-11-13,37064.13,37417.99,36333.0,36462.93,32798.18252,72.0,389037994.7160368,428507.0
2023-11-14,36462.93,36744.0,34800.0,35551.19,45503.68416,69.0,443696225.3786205,523422.0
2023-11-15,35551.2,37980.0,35360.0,37858.2,53569.13385,60.0,475848125.7683755,561942.0
2023-11-16,37858.2,37929.54,35500.0,36163.51,47490.39566,70.0,475848125.7683755,628426.0
2023-11-17,36163.51,36800.0,35861.1,36613.92,38283.61112,63.0,482278505.8463265,536644.0
2023-11-18,36613.91,36845.49,36178.58,36568.1,17102.24186,69.0,479063315.8073509,629266.0
2023-11-19,36568.11,37500.0,36384.02,37359.86,21246.34648,66.0,546582306.6258367,710579.0
2023-11-20,37359.85,37750.0,36677.0,37448.78,36022.70291,69.0,533721546.4699348,640670.0
2023-11-21,37448.79,37649.44,35735.0,35741.65,47646.54804,71.0,488708885.9242776,522593.0
2023-11-22,35741.65,37861.1,35632.01,37408.34,45051.30697,62.0,456556985.5345224,535829.0
2023-11-23,37408.35,37653.44,36870.0,37294.28,23827.92882,66.0,472632935.7294,587706.0
2023-11-24,37294.27,38414.0,37251.51,37713.57,44680.80646,66.0,540151926.5478858,623898.0
2023-11-25,37713.57,37888.0,37591.1,37780.67,11396.14464,73.0,511215216.1971062,617234.0
2023-11-26,37780.67,37814.63,37150.0,37447.43,21264.53723,73.0,492891191.481606,578484.0
2023-11-27,37447.42,37569.23,36707.0,37242.7,30001.07376,66.0,439166010.2949663,479487.0
2023-11-28,37242.7,38377.0,36868.41,37818.87,37544.46667,68.0,496595411.6412311,447662.0
2023-11-29,37818.88,38450.0,37570.0,37854.64,32994.19107,72.0,459435210.7701186,360588.0
2023-11-30,37854.65,38145.85,37500.0,37723.96,24740.29147,74.0,452678810.6117344,411882.0
2023-12-01,37723.97,38999.0,37615.86,38682.52,43415.66324,71.0,570915813.3834561,496468.0
2023-12-02,38682.51,39717.14,38641.61,39450.35,26696.92161,74.0,429031410.0573902,429362.0
2023-12-03,39450.35,40250.0,39274.86,39972.26,26710.65335,73.0,557403013.066688,707876.0
2023-12-04,39972.26,42420.0,39972.26,41991.1,79272.33059,74.0,523621012.2747674,570395.0
2023-12-05,41991.1,44488.0,41414.0,44073.32,67490.74644,75.0,466191610.9285027,514962.0
2023-12-06,44073.82,44297.21,43335.28,43762.69,51431.10492,72.0,459435210.7701186,467795.0
2023-12-07,43762.69,44047.33,42821.1,43273.14,47103.26845,72.0,388493009.1070856,372050.0
2023-12-08,43273.15,44700.0,43081.1,44170.99,42900.37556,72.0,456057010.69092655,411456.0
2023-12-09,44171.0,44358.02,43584.51,43713.6,24925.97008,73.0,530377412.4331516,587398.0
2023-12-10,43713.59,44049.0,43563.0,43789.51,18956.61758,74.0,469318617.5512489,536175.0
2023-12-11,43789.5,43804.5,40222.0,41253.4,76663.89804,74.0,528635575.20314026,525486.0
